-0.44787827	-1.6594039	AN0172-C
-3.7174659	-4.418407	AN0173-C
-3.3487523	-4.1395135	AN0174-C
-1.9750965	-1.6330953	AN0175-C
-2.079607	-1.8840464	AN0176-C
-2.22969	-2.6146197	AN0177-C
-2.3494809	-2.0046434	AN0178-C
-3.9069924	-3.8031843	AN0179-C
-1.527461	-1.9782318	AN0180-C
-3.0873327	-1.850992	AN0181-C
-2.601502	-2.1443267	AN0182-C
-3.3346982	-3.3958414	AN0183-C
-1.3704748	-1.8153356	AN0184-C
-3.218896	-3.8160172	AN0185-C
1.6172862	-2.5470498	AN0186-C
-0.32844326	-1.4087257	AN0187-C
-3.3876271	-2.5559273	AN0188-C
-2.0303552	-1.2912948	AN0189-C
-3.6525602	-4.7253733	AN0190-C
-1.8427559	-1.1074227	AN0191-C
-2.6692755	-2.8223352	AN0192-C
-2.9499588	-3.1521835	AN0193-C
-1.3721457	-1.4425112	AN0194-C
-2.5054188	-2.077906	AN0196-C
-1.0206041	-1.311121	AN0197-C
-1.6679912	-1.5804703	AN0198-C
-0.613926	-1.3636354	AN0199-C
-3.5076208	-3.0101204	AN0200-C
-3.1530228	-2.6105354	AN0201-C
0.9843001	-2.380796	AN0202-C
-3.336155	-7.1152077	AN0203-C
-1.394908	-1.8058146	AN0204-C
-3.6115024	-6.9875994	AN0205-C
-0.66247576	-1.5201551	AN0206-C
-0.96654224	-1.4256587	AN0207-C
-1.1111617	-1.7663528	AN0208-C
-1.4005742	-1.7980641	AN0209-C
-0.16037223	-1.441887	AN0210-C
-0.7624794	-1.6025287	AN0212-C
-1.4364123	-1.5594529	AN0213-C
1.2530334	-2.1733942	AN0214-C
-1.6634672	-1.4502295	AN0215-C
0.64004683	-1.8481146	AN0217-C
0.1115422	-1.8977052	AN0218-C
2.2776692	-2.4635477	AN0219-C
1.1339376	-2.1798112	AN0220-C
1.4295204	-2.4952812	AN0221-C
-1.0907946	-1.6538926	AN0222-C
-2.7136633	-1.7901444	AN0223-C
-0.95783025	-1.7697035	AN0224-C
-0.90589017	-1.8450825	AN0225-C
0.02061186	-1.4891375	AN0226-C
-0.12828627	-2.0740678	AN0227-C
-0.5052665	-1.5064511	AN0228-C
-0.34305254	-1.4926835	AN0229-C
0.07344804	-1.6734787	AN0230-C
-0.5186448	-1.3479632	AN0231-C
-0.20757547	-1.892176	AN0232-C
-1.3423268	-1.3986373	AN0233-C
-1.3362981	-2.0148423	AN0234-C
-2.0045903	-1.2338809	AN0235-C
-1.8146597	-1.6567081	AN0236-C
-1.716264	-1.0658232	AN0237-C
-1.4910586	-1.7082244	AN0238-C
-1.0296295	-1.852611	AN0239-C
-0.19569239	-1.3147197	AN0240-C
-1.3983814	-1.6899451	AN0241-C
-1.0238249	-1.5446435	AN0242-C
-0.5431232	-1.3583325	AN0243-C
-1.085675	-1.615929	AN0244-C
-0.35910466	-1.5723747	AN0245-C
-1.9239211	-1.6820616	AN0246-C
1.7688922	-2.4658754	AN0247-C
0.46341744	-1.7260844	AN0248-C
-1.3186156	-1.7064521	AN0250-C
1.087625	-2.1854541	AN0251-C
1.0333685	-2.1438131	AN0252-C
-0.0917842	-1.1569179	AN0253-C
-0.97949225	-1.3924459	AN0254-C
-0.9483395	-1.1978624	AN0255-C
-2.3861532	-1.7313915	AN0256-C
-0.9447009	-1.560057	AN0258-C
-2.7475576	-1.8086734	AN0259-C
0.17696843	-1.5728914	AN0260-C
0.334541	-1.8434057	AN0261-C
-1.5283076	-1.2155782	AN0262-C
-1.399853	-0.9297456	AN0263-C
-1.8326354	-1.752292	AN0264-C
-0.6612738	-1.7788925	AN0265-C
0.12539843	-1.59235	AN0266-C
-2.5182946	-1.6779765	AN0267-C
-2.0386438	-1.9767225	AN0268-C
-0.074984156	-1.6513327	AN0269-C
-0.98492473	-1.4650086	AN0270-C
-0.42079988	-1.4082752	AN0271-C
-0.48279616	-1.4260975	AN0272-C
0.53722876	-1.6966323	AN0275-C
-0.7531334	-1.3803133	AN0276-C
-0.17198882	-1.4597694	AN0277-C
-1.4507499	-1.5932652	AN0278-C
-1.0859334	-1.5679008	AN0279-C
-1.2554386	-1.2734631	AN0280-C
-1.947936	-1.213689	AN0281-C
-1.265933	-1.746776	AN0282-C
-1.3174928	-1.2434727	AN0283-C
-1.9225063	-1.5990827	AN0284-C
-2.2111733	-1.0494868	AN0285-C
-0.4932302	-1.9871888	AN0286-C
-2.1412475	-1.3121352	AN0287-C
1.0819399	-2.1209555	AN0288-C
-1.8526655	-1.3189937	AN0289-C
-0.719075	-1.2844037	AN0290-C
0.22251704	-2.420429	AN0291-C
-0.09020802	-1.7089607	AN0292-C
0.027800836	-1.0669945	AN0293-C
-2.1759357	-1.6140494	AN0294-C
-1.9246391	-1.4807521	AN0295-C
-1.4821177	-1.4639175	AN0296-C
1.1662081	-2.5833867	AN0297-C
-0.78918475	-1.5298529	AN0298-C
-0.11651059	-1.5098869	AN0299-C
-1.8014314	-1.4437379	AN0300-C
1.1516812	-2.200409	AN0301-C
-0.92424256	-1.5606542	AN0302-C
-1.5888426	-1.2715703	AN0303-C
-2.0879653	-1.6426206	AN0304-C
-1.192651	-1.2190806	AN0305-C
-1.1820363	-1.0997114	AN0306-C
-1.7856417	-1.363587	AN0307-C
-1.229549	-1.3935946	AN0308-C
-1.1118453	-1.3569931	AN0309-C
1.283691	-2.2068968	AN0310-C
-0.86077243	-1.1717854	AN0311-C
0.4468433	-1.6901039	AN0312-C
0.36653242	-2.1371832	AN0313-C
-0.12993905	-1.5797797	AN0314-C
-0.9203721	-1.9231234	AN0315-C
0.61797553	-1.8517407	AN0316-C
-0.6017336	-2.0194657	AN0317-C
-0.54550886	-1.0202454	AN0318-C
-0.26457164	-1.4404124	AN0319-C
-0.67087394	-2.240684	AN0320-C
-2.247356	-1.642285	AN0321-C
11.230561	-3.118635	AP0002-C
10.530215	-2.707938	AP0005-C
10.629712	-2.757012	AP0006-C
10.358758	-2.670703	AP0007-C
10.252056	-2.6803846	AP0008-C
9.040142	-2.302475	AP0009-C
10.311599	-2.5546227	AP0010-C
9.958554	-2.6451106	AP0011-C
10.217984	-2.8411396	AP0014-C
9.793801	-2.4069781	AP0017-C
11.356557	-3.2309225	AP0018-C
9.846716	-2.409387	AP0019-C
10.443749	-2.653799	AP0020-C
10.880885	-2.8622444	AP0021-C
10.604756	-2.7279677	AP0022-C
9.519938	-2.4206562	AP0023-C
10.116438	-2.5811214	AP0024-C
10.919836	-2.7720513	AP0025-C
10.274875	-2.5009737	AP0030-C
10.221481	-2.6319854	AP0031-C
9.916506	-2.568758	AP0032-C
9.691648	-2.4802585	AP0033-C
10.439387	-2.6469164	AP0034-C
10.32673	-2.6224577	AP0035-C
2.2679796	-2.714939	AQ0001-C
2.1617124	-2.6407595	AQ0002-C
2.2797697	-2.7250693	AQ0004-C
2.4044216	-2.6882033	AQ0005-C
2.3049004	-2.6799922	AQ0011-C
2.1015778	-2.7175844	AQ0012-C
1.956055	-2.603326	AQ0013-C
1.1083336	-2.1311011	AQ0014-C
1.78071	-2.5284176	AQ0015-C
-0.48277375	6.804759	AR0001-C
-0.559311	6.8633585	AR0007-C
-0.66111225	6.935505	AR0008-C
-0.5786616	6.91706	AR0009-C
-0.67868537	6.8607774	AR0010-C
-0.32616588	6.913613	AR0011-C
-0.76658124	7.1372447	AR0012-C
-0.5057824	6.7038975	AR0013-C
-0.58616287	6.938208	AR0014-C
-0.4106426	6.7542458	AR0015-C
-0.7324875	7.021624	AR0016-C
-0.55314654	6.767219	AR0017-C
-0.9025313	6.989068	AR0018-C
-0.1418415	6.5072727	AR0019-C
-0.5376646	6.7696342	AR0020-C
-0.2668136	6.5386586	AR0021-C
-0.2191051	6.613519	AR0022-C
-0.36322257	6.6987915	AR0023-C
-0.2889696	6.646903	AR0024-C
-1.0275801	7.0563016	AR0026-C
-0.45409414	6.6989045	AR0027-C
-0.58102447	6.9399605	AR0034-C
-0.31148562	6.6542315	AR0035-C
-0.34454712	6.667596	AR0036-C
-0.21419415	6.5511227	AR0038-C
-0.23719975	6.6975946	AR0040-C
-0.3312398	6.821888	AR0042-C
-0.68083864	6.9176044	AR0043-C
-0.47355995	6.8049564	AR0044-C
-0.24029633	6.7108946	AR0045-C
-0.1443325	6.5697227	AR0046-C
-0.87442523	7.078842	AR0047-C
-0.519414	6.8167067	AR0048-C
-0.5531289	6.998122	AR0049-C
-0.34387204	6.7137237	AR0050-C
-0.63326865	6.841138	AR0051-C
-0.45266435	6.6976027	AR0052-C
-0.34655508	6.783669	AR0053-C
-0.34152064	6.7000084	AR0054-C
-0.13981232	6.660178	AR0057-C
-0.5614093	6.8668504	AR0059-C
-0.07703432	6.4007993	AR0060-C
-0.34771225	6.7412195	AR0061-C
-0.14505145	6.6458225	AR0062-C
-0.25545904	6.482503	AR0063-C
-0.60097116	6.626591	AR0064-C
-0.0743322	6.5400953	AR0065-C
-0.5455833	6.764272	AR0066-C
-0.72858125	6.893141	AR0069-C
-0.6570347	6.602888	AR0070-C
-0.23045656	6.665551	AR0071-C
-0.32563993	6.526216	AR0072-C
-0.8398027	7.097328	AR0073-C
-0.22550544	6.446969	AR0074-C
-0.49376306	6.8547134	AR0075-C
-0.3749921	6.7578144	AR0076-C
-0.33015582	6.703416	AR0077-C
-0.28253397	6.582255	AR0078-C
-0.11325904	6.5592456	AR0079-C
-0.3272687	6.6229224	AR0080-C
-0.42217848	6.780485	AR0081-C
-0.22709152	6.6708584	AR0082-C
-0.44359156	6.8383765	AR0083-C
-0.30538103	6.6621795	AR0084-C
-0.05214127	6.533596	AR0085-C
-0.19463477	6.526858	AR0086-C
-0.081151806	6.5875196	AR0087-C
-0.2995107	6.611245	AR0088-C
-0.35356757	6.6649866	AR0089-C
-0.38698253	6.577691	AR0090-C
-0.4897203	6.61148	AR0092-C
-0.65113324	7.0205164	AR0093-C
-0.6259528	6.8556733	AR0095-C
-0.39686486	6.599538	AR0096-C
-0.5301356	6.7080693	AR0097-C
-0.32651946	6.5136495	AR0098-C
-0.35963306	6.7418966	AR0099-C
-0.53404075	6.722199	AR0100-C
4.6228023	-1.4533082	AS0001-C
4.5471015	-1.6361592	AS0002-C
4.6041913	-1.5083987	AS0003-C
4.607593	-1.4162326	AS0004-C
4.4219	-1.5755196	AS0005-C
4.8051066	-1.5433193	AS0006-C
4.6145725	-1.3719162	AS0007-C
4.780129	-1.7483753	AS0008-C
4.611754	-1.423114	AS0009-C
4.62656	-1.5808377	AS0010-C
4.706755	-1.4446963	AS0011-C
4.384166	-1.7683923	AS0012-C
4.6844835	-1.6557661	AS0013-C
4.5670357	-1.5222858	AS0014-C
4.618579	-1.5611082	AS0015-C
4.653742	-1.7347177	AS0016-C
4.620482	-1.7683548	AS0017-C
4.4739184	-1.6406814	AS0018-C
4.5613294	-1.5346406	AS0019-C
4.591383	-1.5652984	AS0020-C
4.7615557	-1.3886414	AS0021-C
4.582706	-1.3445462	AS0022-C
4.802769	-1.7386683	AS0024-C
4.378971	-1.4178779	AS0025-C
4.480059	-1.7298818	AS0026-C
4.6169987	-1.658204	AS0027-C
4.820518	-1.5527378	AS0028-C
4.63406	-1.7749194	AS0029-C
4.5724664	-1.7490152	AS0030-C
4.2457986	-1.6463388	AS0032-C
4.2668395	-1.7844793	AS0033-C
4.7850137	-1.570137	AS0034-C
4.445225	-1.7005681	AS0035-C
4.7138467	-1.583404	AS0036-C
4.6001887	-1.5949687	AS0037-C
4.6029143	-1.5966266	AS0039-C
4.65857	-1.5027018	AS0040-C
4.7497787	-1.6469604	AS0041-C
4.5697746	-1.5356375	AS0042-C
4.5858493	-1.7684999	AS0044-C
4.645386	-1.4113023	AS0045-C
4.6846304	-1.6161858	AS0046-C
4.4775186	-1.416241	AS0047-C
4.6175957	-1.4378707	AS0048-C
4.382085	-1.6467012	AS0049-C
4.6716995	-1.6122394	AS0051-C
4.651215	-1.6257097	AS0052-C
4.624047	-1.5137976	AS0053-C
4.583252	-1.5321387	AS0054-C
4.5254335	-1.5629778	AS0055-C
4.7943177	-1.7845947	AS0056-C
4.8934994	-1.4196196	AS0057-C
4.6312966	-1.3637725	AS0058-C
4.734899	-1.6614529	AS0059-C
4.4695163	-1.6346225	AS0060-C
4.378947	-1.6578981	AS0062-C
4.678998	-1.5684401	AS0064-C
4.5659614	-1.355762	AS0065-C
4.473657	-1.7637842	AS0066-C
4.6238627	-1.5688396	AS0068-C
4.511482	-1.4596429	AS0069-C
4.6614094	-1.6889527	AS0070-C
4.6861553	-1.6214006	AS0071-C
4.822819	-1.3093132	AS0072-C
4.7780643	-1.4676679	AS0073-C
4.721257	-1.4334105	AS0074-C
4.6689334	-1.7348613	AS0076-C
4.728392	-1.3363951	AS0077-C
4.44072	-1.8045835	AS0078-C
-0.96580666	-1.1406492	AV0001-C
-1.128055	-0.86049014	AV0002-C
-0.8837789	-1.184148	AV0003-C
-1.5482682	-1.0533818	AV0004-C
-0.8264753	-1.0521847	AV0005-C
-1.4553845	-1.1139421	AV0006-C
-1.1099796	-1.3231518	AV0007-C
-0.744116	-0.9321515	AV0008-C
-1.0190215	-0.7676218	AV0009-C
-1.0135436	-0.98810655	AV0010-C
-1.0974786	-0.9645434	AV0011-C
-0.7361329	-1.1401168	AV0012-C
-0.2699583	-1.3215762	AV0013-C
-0.78546494	-0.99012953	AV0014-C
-1.4793715	-0.91209406	AV0015-C
-0.6357338	-1.3880014	AV0017-C
-1.2021163	-1.1542362	AV0018-C
-0.7442662	-1.3806351	AV0020-C
-0.95470536	-1.004322	AV0021-C
-1.3550631	-0.97963876	AV0022-C
-0.831902	-0.9654177	AV0024-C
-0.9012887	-1.0653297	AV0025-C
-1.1155661	-0.9696649	AV0026-C
-1.2244848	-0.84017044	AV0027-C
-1.0198814	-0.8519706	AV0028-C
-0.21298799	-1.3207861	AV0029-C
-1.5298294	-1.1580282	AV0030-C
-1.337234	-1.0679102	AV0031-C
-1.2393984	-0.9616855	AV0032-C
-1.2187222	-0.7814631	AV0033-C
-0.82839227	-0.9208589	AV0034-C
-1.047669	-0.96773714	AV0035-C
-0.85565966	-1.0708541	AV0036-C
-0.8965822	-0.9412902	AV0037-C
0.19604221	2.725459	AV0038-C
-0.1928167	-1.4544419	AV0039-C
1.6104598	1.9577895	AV0040-C
-1.343933	-0.8859928	AV0041-C
1.2842358	2.2144039	AV0042-C
-1.3806925	-1.4354957	AV0043-C
-1.574852	-1.1170096	AV0044-C
-1.2083312	-1.0783659	AV0045-C
2.0347834	1.7053674	AV0046-C
-1.3707473	-1.1736703	AV0047-C
1.2823981	2.5354967	AY0006-C
0.85862094	2.5094323	AY0007-C
0.93781185	2.6185913	AY0010-C
0.97063565	2.6586099	AY0011-C
1.6128924	2.4048162	AY0012-C
1.3180805	2.4938657	AY0013-C
1.1176417	2.5903149	AY0015-C
1.842051	2.3695276	AY0016-C
1.6194589	2.2469418	AY0017-C
1.5754347	2.4338303	AY0018-C
1.623788	2.4668708	AY0019-C
1.5476731	2.4064298	AY0020-C
1.2114434	2.5619261	AY0021-C
1.7071588	2.1798291	AY0023-C
1.1617024	2.5292869	AY0024-C
1.3327222	2.514995	AY0025-C
1.2623284	2.4670272	AY0026-C
1.0733532	2.5295725	AY0027-C
1.2102854	2.5785103	AY0029-C
1.1013839	2.6486063	AY0031-C
1.3279026	2.5868812	AY0032-C
1.387472	2.2258627	AY0033-C
1.1222918	2.7538056	AY0034-C
1.2698706	2.4998744	AY0035-C
1.4942147	2.4106896	AY0036-C
1.7421983	2.3535268	AY0038-C
1.4762349	2.4285135	AY0039-C
1.3670216	2.4172728	AY0040-C
1.3720255	2.3563242	AY0041-C
1.2520652	2.5902421	AY0042-C
0.99009097	2.6283114	AY0043-C
1.5837222	2.3252406	AY0045-C
1.1761506	2.506281	AY0046-C
1.7455139	2.4338512	AY0047-C
1.7595869	2.1817517	AY0048-C
1.2885778	2.5767002	AY0049-C
1.223937	2.5670042	AY0050-C
1.1494677	2.4627662	AY0052-C
1.0977318	2.4986417	AY0053-C
1.1056786	2.5729399	AY0054-C
1.0998206	2.8158727	AY0055-C
1.4670188	2.4049208	AY0056-C
1.1168984	2.6746686	AY0057-C
1.188997	2.53549	AY0058-C
1.0047733	2.4590433	AY0059-C
0.7695873	2.7462695	AY0060-C
1.3645054	2.4261322	AY0061-C
1.4330525	2.5460753	AY0062-C
1.1580119	2.7035146	AY0063-C
1.0806346	2.595405	AY0064-C
0.923562	2.642218	AY0065-C
1.2497864	2.4905152	AY0066-C
1.0924544	2.6618571	AY0067-C
1.102174	2.722147	AY0068-C
1.4864118	2.3021133	AY0069-C
0.72823983	2.809664	AY0070-C
1.68762	2.2813213	AY0072-C
1.5746387	2.3714738	AY0074-C
1.0884796	2.4874468	AY0076-C
1.9667113	2.1648126	AY0077-C
1.434028	2.4491916	AY0078-C
1.086076	2.5733914	AY0079-C
1.4416564	2.459824	AY0080-C
1.2662112	2.4588766	AY0082-C
0.921661	2.7668548	AY0083-C
0.7785981	2.6057172	AY0085-C
1.1151658	2.4945853	AY0087-C
1.1545228	2.542983	AY0088-C
1.1615462	2.790705	AY0089-C
1.2119789	2.6643043	AY0090-C
1.125487	2.6793525	AY0091-C
